File_Path,Issue_Name,Line,Severity,Rule,Type
poi-3.6/src/java/org/apache/poi/hssf/record/TableRecord.java,常量【rowDeleted】命名应全部大写并以下划线分隔,44,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/TableRecord.java,常量【colDeleted】命名应全部大写并以下划线分隔,45,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/CategorySeriesAxisRecord.java,常量【sid】命名应全部大写并以下划线分隔,33,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/CategorySeriesAxisRecord.java,常量【valueAxisCrossing】命名应全部大写并以下划线分隔,35,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/CategorySeriesAxisRecord.java,常量【crossesFarRight】命名应全部大写并以下划线分隔,36,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/CategorySeriesAxisRecord.java,常量【reversed】命名应全部大写并以下划线分隔,37,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/DatRecord.java,常量【sid】命名应全部大写并以下划线分隔,33,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/DatRecord.java,常量【horizontalBorder】命名应全部大写并以下划线分隔,35,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/DatRecord.java,常量【verticalBorder】命名应全部大写并以下划线分隔,36,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/DatRecord.java,常量【border】命名应全部大写并以下划线分隔,37,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/DatRecord.java,常量【showSeriesKey】命名应全部大写并以下划线分隔,38,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/PrintSetupRecord.java,常量【sid】命名应全部大写并以下划线分隔,33,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/PrintSetupRecord.java,常量【lefttoright】命名应全部大写并以下划线分隔,40,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/PrintSetupRecord.java,常量【landscape】命名应全部大写并以下划线分隔,42,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/PrintSetupRecord.java,常量【validsettings】命名应全部大写并以下划线分隔,44,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/PrintSetupRecord.java,常量【nocolor】命名应全部大写并以下划线分隔,49,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/PrintSetupRecord.java,常量【draft】命名应全部大写并以下划线分隔,51,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/PrintSetupRecord.java,常量【notes】命名应全部大写并以下划线分隔,53,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/PrintSetupRecord.java,常量【noOrientation】命名应全部大写并以下划线分隔,55,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/PrintSetupRecord.java,常量【usepage】命名应全部大写并以下划线分隔,57,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/AxisParentRecord.java,常量【sid】命名应全部大写并以下划线分隔,31,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/UseSelFSRecord.java,常量【sid】命名应全部大写并以下划线分隔,33,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/UseSelFSRecord.java,常量【useNaturalLanguageFormulasFlag】命名应全部大写并以下划线分隔,35,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/UseSelFSRecord.java,【_options】命名不能以_或$开始,37,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/ValueRecordsAggregate.java,if语句缺少大括号,67,BLOCKER,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/ValueRecordsAggregate.java,if语句缺少大括号,75,BLOCKER,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/ValueRecordsAggregate.java,if语句缺少大括号,83,BLOCKER,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/ValueRecordsAggregate.java,if语句缺少大括号,140,BLOCKER,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/ValueRecordsAggregate.java,if语句缺少大括号,205,BLOCKER,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/ValueRecordsAggregate.java,if语句缺少大括号,207,BLOCKER,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
poi-3.6/src/java/org/apache/poi/hssf/record/RefreshAllRecord.java,常量【sid】命名应全部大写并以下划线分隔,33,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/RefreshAllRecord.java,常量【refreshFlag】命名应全部大写并以下划线分隔,35,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/RefreshAllRecord.java,【_options】命名不能以_或$开始,37,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/FontFormatting.java,【_rawData】命名不能以_或$开始,33,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/FontFormatting.java,常量【posture】命名应全部大写并以下划线分隔,56,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/FontFormatting.java,常量【outline】命名应全部大写并以下划线分隔,57,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/FontFormatting.java,常量【shadow】命名应全部大写并以下划线分隔,58,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/FontFormatting.java,常量【cancellation】命名应全部大写并以下划线分隔,59,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/FontFormatting.java,常量【styleModified】命名应全部大写并以下划线分隔,63,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/FontFormatting.java,常量【outlineModified】命名应全部大写并以下划线分隔,64,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/FontFormatting.java,常量【shadowModified】命名应全部大写并以下划线分隔,65,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/FontFormatting.java,常量【cancellationModified】命名应全部大写并以下划线分隔,66,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/ConditionalFormattingTable.java,【_cfHeaders】命名不能以_或$开始,36,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RecordAggregate.java,抽象类【RecordAggregate】命名应以Abstract或Base开头,30,CRITICAL,[p3c]Abstract class names must start with Abstract or Base.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RecordAggregate.java,【_data】命名不能以_或$开始,61,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RecordAggregate.java,【_startOffset】命名不能以_或$开始,62,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RecordAggregate.java,【_countBytesWritten】命名不能以_或$开始,63,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RecordAggregate.java,【_totalSize】命名不能以_或$开始,80,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RecordAggregate.java,【_rv】命名不能以_或$开始,97,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RecordAggregate.java,【_position】命名不能以_或$开始,98,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/WindowTwoRecord.java,常量【sid】命名应全部大写并以下划线分隔,33,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/WindowTwoRecord.java,常量【displayFormulas】命名应全部大写并以下划线分隔,36,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/WindowTwoRecord.java,常量【displayGridlines】命名应全部大写并以下划线分隔,37,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/WindowTwoRecord.java,常量【displayRowColHeadings】命名应全部大写并以下划线分隔,38,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/WindowTwoRecord.java,常量【freezePanes】命名应全部大写并以下划线分隔,39,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/WindowTwoRecord.java,常量【displayZeros】命名应全部大写并以下划线分隔,40,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/WindowTwoRecord.java,常量【defaultHeader】命名应全部大写并以下划线分隔,42,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/WindowTwoRecord.java,常量【arabic】命名应全部大写并以下划线分隔,43,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/WindowTwoRecord.java,常量【displayGuts】命名应全部大写并以下划线分隔,44,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/WindowTwoRecord.java,常量【freezePanesNoSplit】命名应全部大写并以下划线分隔,45,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/WindowTwoRecord.java,常量【selected】命名应全部大写并以下划线分隔,46,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/WindowTwoRecord.java,常量【active】命名应全部大写并以下划线分隔,47,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/WindowTwoRecord.java,常量【savedInPageBreakPreview】命名应全部大写并以下划线分隔,48,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/SaveRecalcRecord.java,常量【sid】命名应全部大写并以下划线分隔,36,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/TableStylesRecord.java,常量【sid】命名应全部大写并以下划线分隔,30,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/ChartEndBlockRecord.java,常量【sid】命名应全部大写并以下划线分隔,31,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/NumberRecord.java,常量【sid】命名应全部大写并以下划线分隔,30,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/DataFormatRecord.java,常量【sid】命名应全部大写并以下划线分隔,33,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/DataFormatRecord.java,常量【useExcel4Colors】命名应全部大写并以下划线分隔,35,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/PasswordRecord.java,常量【sid】命名应全部大写并以下划线分隔,31,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/ChartStartObjectRecord.java,常量【sid】命名应全部大写并以下划线分隔,31,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/AxisRecord.java,常量【sid】命名应全部大写并以下划线分隔,31,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/VCenterRecord.java,常量【sid】命名应全部大写并以下划线分隔,32,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/PatternFormatting.java,常量【fillPatternStyle】命名应全部大写并以下划线分隔,74,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/PatternFormatting.java,常量【patternColorIndex】命名应全部大写并以下划线分隔,77,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/PatternFormatting.java,常量【patternBackgroundColorIndex】命名应全部大写并以下划线分隔,78,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/ProtectRecord.java,常量【sid】命名应全部大写并以下划线分隔,34,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/ProtectRecord.java,常量【protectFlag】命名应全部大写并以下划线分隔,36,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/ProtectRecord.java,【_options】命名不能以_或$开始,38,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/WorksheetProtectionBlock.java,【_protectRecord】命名不能以_或$开始,40,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/WorksheetProtectionBlock.java,【_objectProtectRecord】命名不能以_或$开始,41,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/WorksheetProtectionBlock.java,【_scenarioProtectRecord】命名不能以_或$开始,42,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/WorksheetProtectionBlock.java,【_passwordRecord】命名不能以_或$开始,43,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/WorksheetProtectionBlock.java,switch块缺少default语句,57,CRITICAL,"[p3c]In a switch block, each case should be finished by break/return.",
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/CustomViewSettingsRecordAggregate.java,【_begin】命名不能以_或$开始,36,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/CustomViewSettingsRecordAggregate.java,【_end】命名不能以_或$开始,37,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/CustomViewSettingsRecordAggregate.java,【_recs】命名不能以_或$开始,41,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/CustomViewSettingsRecordAggregate.java,【_psBlock】命名不能以_或$开始,42,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/RightMarginRecord.java,常量【sid】命名应全部大写并以下划线分隔,28,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/WriteAccessRecord.java,常量【sid】命名应全部大写并以下划线分隔,38,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RowRecordsAggregate.java,【_firstrow】命名不能以_或$开始,50,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RowRecordsAggregate.java,【_lastrow】命名不能以_或$开始,51,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RowRecordsAggregate.java,【_rowRecords】命名不能以_或$开始,52,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RowRecordsAggregate.java,【_valuesAgg】命名不能以_或$开始,53,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RowRecordsAggregate.java,【_unknownRecords】命名不能以_或$开始,54,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RowRecordsAggregate.java,【_sharedValueManager】命名不能以_或$开始,55,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RowRecordsAggregate.java,switch块缺少default语句,76,CRITICAL,"[p3c]In a switch block, each case should be finished by break/return.",
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RowRecordsAggregate.java,if语句缺少大括号,170,BLOCKER,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RowRecordsAggregate.java,if语句缺少大括号,183,BLOCKER,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RowRecordsAggregate.java,if语句缺少大括号,212,BLOCKER,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RowRecordsAggregate.java,for语句缺少大括号,237,BLOCKER,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/RowRecordsAggregate.java,if语句缺少大括号,375,BLOCKER,"[p3c]Braces are used with if, else, for, do and while statements, even if the body contains only a single statement.",
poi-3.6/src/java/org/apache/poi/hssf/record/TextObjectRecord.java,常量【sid】命名应全部大写并以下划线分隔,38,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/TextObjectRecord.java,常量【HorizontalTextAlignment】命名应全部大写并以下划线分隔,42,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/TextObjectRecord.java,常量【VerticalTextAlignment】命名应全部大写并以下划线分隔,43,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/TextObjectRecord.java,常量【textLocked】命名应全部大写并以下划线分隔,44,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/TextObjectRecord.java,【_text】命名不能以_或$开始,67,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/TextObjectRecord.java,【_unknownPreFormulaInt】命名不能以_或$开始,76,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/TextObjectRecord.java,【_linkRefPtg】命名不能以_或$开始,78,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/TextObjectRecord.java,【_unknownPostFormulaByte】命名不能以_或$开始,82,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/ChartEndObjectRecord.java,常量【sid】命名应全部大写并以下划线分隔,31,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/ScenarioProtectRecord.java,常量【sid】命名应全部大写并以下划线分隔,38,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/VerticalPageBreakRecord.java,常量【sid】命名应全部大写并以下划线分隔,30,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/DataLabelExtensionRecord.java,常量【sid】命名应全部大写并以下划线分隔,31,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/ObjRecord.java,常量【sid】命名应全部大写并以下划线分隔,37,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/ObjRecord.java,【_uninterpretedData】命名不能以_或$开始,44,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/ObjRecord.java,【_isPaddedToQuadByteMultiple】命名不能以_或$开始,48,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/PasswordRev4Record.java,常量【sid】命名应全部大写并以下划线分隔,30,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/ProtectionRev4Record.java,常量【sid】命名应全部大写并以下划线分隔,32,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/ProtectionRev4Record.java,常量【protectedFlag】命名应全部大写并以下划线分隔,34,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/ProtectionRev4Record.java,【_options】命名不能以_或$开始,36,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/AxisUsedRecord.java,常量【sid】命名应全部大写并以下划线分隔,31,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/DataValidityTable.java,【_headerRec】命名不能以_或$开始,35,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/aggregates/DataValidityTable.java,【_validationList】命名不能以_或$开始,40,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/AreaFormatRecord.java,常量【sid】命名应全部大写并以下划线分隔,33,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/AreaFormatRecord.java,常量【automatic】命名应全部大写并以下划线分隔,35,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/AreaFormatRecord.java,常量【invert】命名应全部大写并以下划线分隔,36,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/ChartTitleFormatRecord.java,常量【sid】命名应全部大写并以下划线分隔,32,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/ChartTitleFormatRecord.java,【_formats】命名不能以_或$开始,34,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/ChartTitleFormatRecord.java,【_offset】命名不能以_或$开始,38,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/chart/ChartTitleFormatRecord.java,【_fontIndex】命名不能以_或$开始,39,CRITICAL,[p3c]All names should not start or end with an underline or a dollar sign.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/BorderFormatting.java,常量【bordLeftLineStyle】命名应全部大写并以下划线分隔,65,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/BorderFormatting.java,常量【bordRightLineStyle】命名应全部大写并以下划线分隔,66,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/BorderFormatting.java,常量【bordTopLineStyle】命名应全部大写并以下划线分隔,67,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/BorderFormatting.java,常量【bordBottomLineStyle】命名应全部大写并以下划线分隔,68,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/BorderFormatting.java,常量【bordLeftLineColor】命名应全部大写并以下划线分隔,69,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/BorderFormatting.java,常量【bordRightLineColor】命名应全部大写并以下划线分隔,70,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/BorderFormatting.java,常量【bordTlBrLineOnOff】命名应全部大写并以下划线分隔,71,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/BorderFormatting.java,常量【bordBlTrtLineOnOff】命名应全部大写并以下划线分隔,72,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/BorderFormatting.java,常量【bordTopLineColor】命名应全部大写并以下划线分隔,75,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/BorderFormatting.java,常量【bordBottomLineColor】命名应全部大写并以下划线分隔,76,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
poi-3.6/src/java/org/apache/poi/hssf/record/cf/BorderFormatting.java,常量【bordDiagLineColor】命名应全部大写并以下划线分隔,77,CRITICAL,[p3c]Constant variable names should be written in upper characters separated by underscores.,
